基金名称,基金代码,基金规模,近1月,近3月,近6月,近1年,近3年,成立来,基金经理,任职时间,任期收益,总任职时间
平安如意中短债E,007019,35.24亿元（2020-09-30）,0.72%,0.74%,0.87%,1.65%,--,6.33%,田元强/张文平,1年又267天,6.28%,2年又46天/5年又164天
汇添富实业债债券C,000123,0.45亿元（2020-09-30）,0.68%,0.93%,1.37%,2.68%,10.51%,52.12%,徐一恒,220天,1.02%,1年又129天
格林泓利增强债券A,009916,0.00亿元（2020-08-05）,1.67%,2.03%,--,--,--,2.24%,李会忠/张晓圆,142天,2.21%,5年又294天/2年又39天
平安惠享纯债A,003286,3.43亿元（2020-09-30）,0.90%,1.00%,1.06%,3.54%,15.28%,17.13%,张文平/余斌,215天,0.59%,5年又164天/3年又87天
鹏华普天债券B,160608,1.66亿元（2020-09-30）,0.66%,-0.87%,-1.11%,-0.95%,11.51%,103.55%,刘涛,2年又274天,9.61%,4年又229天
平安如意中短债A,007017,26.38亿元（2020-09-30）,0.75%,0.83%,1.05%,2.00%,--,6.98%,田元强/张文平,1年又267天,6.92%,2年又46天/5年又164天
国泰信用互利债券A,160217,5.93亿元（2020-09-30）,0.96%,1.29%,0.73%,1.63%,14.46%,65.73%,刘波/王玉,107天,1.35%,6年又349天/1年又17天
东兴兴财短债债券C,007395,0.00亿元（2020-09-30）,0.37%,0.56%,0.88%,1.26%,--,1.79%,张琳娜,1年又80天,1.79%,5年又270天
广发聚源债券(LOF)A,162715,24.75亿元（2020-09-30）,0.83%,1.30%,1.21%,2.20%,11.95%,27.65%,谢军,7年又249天,27.65%,14年又124天
泰达宏利集利债券C,162299,0.06亿元（2020-09-30）,1.00%,3.01%,1.29%,3.02%,10.64%,94.08%,李祥源/傅浩,234天,3.32%,1年又87天/3年又311天
平安惠享纯债C,009404,8.05亿元（2020-09-30）,0.87%,0.90%,0.87%,--,--,-1.15%,张文平/余斌,215天,0.39%,5年又164天/3年又87天
民生加银家盈6个月持有期债券C,009827,1.53亿元（2020-08-04）,1.58%,1.92%,--,--,--,2.23%,孙伟/陆欣,159天,2.23%,6年又189天/10年又107天
广发纯债债券A,270048,10.94亿元（2020-09-30）,0.93%,1.35%,1.95%,4.45%,14.25%,51.82%,宋倩倩/张芊,163天,1.78%,163天/8年又29天
易方达信用债债券C,000033,8.47亿元（2020-09-30）,0.73%,0.73%,0.92%,2.27%,15.24%,39.67%,纪玲云/胡剑,7年又120天,41.51%,7年又120天/8年又318天
鹏扬添利增强债券C,006833,1.47亿元（2020-09-30）,1.23%,3.76%,3.70%,9.63%,--,17.68%,王华,1年又289天,17.68%,2年又332天
银华信用四季红债券C,006837,1.77亿元（2020-09-30）,0.80%,0.90%,1.20%,2.39%,--,6.21%,邹维娜,2年又7天,6.21%,7年又158天
易方达投资级信用债债券A,000205,33.88亿元（2020-09-30）,0.62%,0.71%,1.07%,2.30%,14.71%,49.28%,纪玲云/王晓晨,1年又50天,3.11%,7年又120天/9年又151天
招商招悦纯债C,003157,0.06亿元（2020-09-30）,1.06%,1.34%,1.53%,3.39%,19.05%,20.01%,周欣宇,3年又64天,18.72%,3年又64天
大成景兴信用债债券C,000131,0.24亿元（2020-09-30）,0.71%,1.09%,1.08%,2.69%,16.98%,64.76%,孙丹,87天,0.54%,3年又248天
泰达宏利永利债券,007640,5.73亿元（2020-09-30）,2.23%,3.74%,3.71%,4.23%,--,4.98%,宁霄/杜磊,255天,0.73%,255天/3年又179天
中邮纯债恒利债券A,002276,0.02亿元（2020-09-30）,1.71%,0.85%,1.71%,3.69%,15.48%,18.61%,闫宜乘/武志骁,255天,0.75%,255天/1年又242天
东方添益债券,400030,19.75亿元（2020-09-30）,0.94%,-0.15%,0.84%,3.96%,19.47%,34.28%,吴萍萍,1年又256天,8.73%,4年又296天
易方达投资级信用债债券C,000206,2.16亿元（2020-09-30）,0.62%,0.62%,0.89%,1.95%,14.12%,47.05%,纪玲云/王晓晨,1年又50天,2.75%,7年又120天/9年又151天
平安如意中短债C,007018,1.05亿元（2020-09-30）,0.74%,0.80%,0.99%,1.89%,--,6.77%,田元强/张文平,1年又267天,6.71%,2年又46天/5年又164天
融通增益债券C,002344,0.00亿元（2020-09-30）,0.36%,-3.68%,1.44%,1.72%,12.50%,12.50%,王超,4年又245天,12.50%,7年又16天
北信瑞丰鼎利债券C,005193,0.01亿元（2020-09-30）,0.82%,0.67%,-0.68%,-1.52%,--,5.87%,林翟,278天,0.09%,1年又1天
招商安心收益债券C,217011,40.52亿元（2020-09-30）,0.95%,1.30%,1.82%,3.63%,17.83%,114.87%,马龙,5年又276天,32.86%,6年又291天
交银裕隆纯债债券C,519783,5.37亿元（2020-09-30）,0.70%,0.41%,0.96%,2.97%,16.89%,20.50%,黄莹洁,1年又103天,4.33%,5年又230天
交银裕隆纯债债券A,519782,16.31亿元（2020-09-30）,0.73%,0.52%,1.16%,3.38%,17.29%,21.67%,黄莹洁,1年又103天,4.87%,5年又230天
汇添富高息债债券C,000175,14.90亿元（2020-09-30）,0.47%,0.07%,0.27%,1.98%,8.73%,53.28%,徐光,2年又56天,10.58%,2年又143天
工银中高等级信用债债券A,000943,3.47亿元（2020-09-30）,1.18%,1.43%,1.31%,2.71%,15.65%,16.69%,陈桂都,2年又322天,14.85%,4年又131天
招商招祥纯债A,003863,18.49亿元（2020-09-30）,0.92%,1.15%,1.38%,2.86%,15.11%,15.87%,康晶,2年又315天,13.90%,5年又160天
鹏华丰茂债券,002868,10.47亿元（2020-09-30）,0.83%,0.93%,1.24%,2.69%,14.91%,15.01%,邓明明,1年又42天,3.25%,1年又220天
淳厚稳惠债券A,007738,5.10亿元（2020-09-30）,0.96%,1.18%,1.38%,2.57%,--,3.14%,江文军,17天,0.46%,122天
东方红聚利债券A,007262,6.10亿元（2020-09-30）,0.26%,2.64%,1.77%,5.50%,--,11.02%,孔令超,1年又127天,11.02%,4年又159天
招商产业债券A,217022,76.04亿元（2020-09-30）,0.99%,1.46%,2.21%,4.23%,20.87%,91.53%,马龙,3年又236天,24.82%,6年又291天
景顺长城景泰盈利纯债,007537,10.89亿元（2020-09-30）,1.03%,1.20%,1.70%,3.97%,--,5.83%,彭成军,119天,1.61%,1年又242天
交银丰晟收益债券A,005577,2.46亿元（2020-09-30）,0.86%,0.82%,1.18%,2.96%,--,16.09%,于海颖,85天,0.64%,10年又47天
汇添富AAA级信用纯债A,006884,11.43亿元（2020-09-30）,0.82%,1.17%,1.51%,3.23%,--,7.31%,杨靖,221天,1.05%,1年又323天
东方臻选纯债债券C,006213,0.05亿元（2020-09-30）,0.84%,0.84%,1.04%,2.87%,--,42.76%,车日楠/吴萍萍,255天,-1.46%,255天/4年又296天
招商招丰纯债A,003569,18.53亿元（2020-09-30）,0.83%,1.04%,1.40%,2.81%,14.88%,19.07%,马龙,2年又318天,14.06%,6年又291天
中银添利债券发起A,380009,37.69亿元（2020-09-30）,0.98%,2.38%,2.52%,4.36%,18.84%,74.69%,陈玮,6年又12天,49.82%,6年又12天
民生加银鑫享债券A,003382,87.95亿元（2020-09-30）,1.00%,1.68%,2.52%,4.55%,17.89%,22.38%,陆欣,2年又86天,11.78%,10年又107天
招商安心收益债券A,008383,17.87亿元（2020-09-30）,0.98%,1.38%,1.97%,3.93%,--,4.90%,马龙,1年又44天,4.90%,6年又291天
东方红收益增强债券A,001862,21.70亿元（2020-09-30）,1.92%,4.85%,3.83%,8.89%,21.84%,33.09%,胡伟/纪文静,242天,7.77%,9年又221天/5年又182天
广发集丰债券A,002711,7.76亿元（2020-09-30）,1.60%,3.81%,4.82%,13.74%,22.21%,28.93%,吴迪/张芊,248天,8.72%,248天/8年又29天
广发集瑞债券A,003037,5.70亿元（2020-09-30）,1.05%,1.46%,1.53%,2.66%,14.66%,17.65%,马文文,265天,0.08%,3年又48天
东方红收益增强债券C,001863,3.70亿元（2020-09-30）,1.88%,4.73%,3.62%,8.44%,20.64%,30.67%,胡伟/纪文静,242天,7.47%,9年又221天/5年又182天
东方红聚利债券C,007263,0.30亿元（2020-09-30）,0.23%,2.53%,1.56%,5.08%,--,10.42%,孔令超,1年又127天,10.42%,4年又159天
交银丰享收益债券C,519748,0.07亿元（2020-09-30）,0.89%,0.76%,1.11%,2.42%,9.66%,27.26%,黄莹洁,3年又327天,12.07%,5年又230天
交银纯债债券发起C,519720,1.97亿元（2020-09-30）,0.80%,0.45%,0.86%,2.55%,16.49%,34.05%,魏玉敏/于海颖,2年又135天,10.83%,2年又135天/10年又47天
鑫元得利债券,003041,10.41亿元（2020-09-30）,0.83%,0.96%,0.98%,2.25%,11.71%,14.55%,赵慧,1年又88天,3.31%,4年又364天
华泰柏瑞鸿利中短债A,009093,0.65亿元（2020-09-30）,0.38%,0.73%,0.58%,--,--,0.67%,郑青/朱向临,5天,0.12%,8年又197天/4年又176天
交银丰晟收益债券C,005578,0.00亿元（2020-09-30）,0.81%,0.66%,0.88%,2.34%,--,14.28%,于海颖,85天,0.51%,10年又47天
汇添富安心中国债券A,000395,1.93亿元（2020-09-30）,0.62%,0.70%,1.25%,1.89%,11.48%,29.20%,茹奕菡/何旻,2年又18天,6.25%,2年又101天/12年又203天
创金合信尊享纯债,002336,11.29亿元（2020-09-30）,0.84%,1.41%,1.41%,2.80%,16.95%,19.30%,郑振源,3年又176天,17.29%,5年又242天
交银纯债债券发起A,519718,45.44亿元（2020-09-30）,0.84%,0.53%,1.07%,2.94%,17.80%,39.12%,魏玉敏/于海颖,2年又135天,11.90%,2年又135天/10年又47天
嘉实债券,070005,18.79亿元（2020-09-30）,0.81%,1.04%,1.26%,3.23%,16.43%,202.46%,轩璇,207天,1.72%,1年又67天
鑫元汇利债券,002442,32.08亿元（2020-09-30）,0.92%,1.18%,1.23%,2.54%,14.06%,19.26%,赵慧,1年又81天,3.54%,4年又364天
华泰柏瑞鸿利中短债E,009095,0.00亿元（2020-09-30）,0.38%,0.73%,0.58%,--,--,0.67%,郑青/朱向临,5天,0.12%,8年又197天/4年又176天
北信瑞丰鼎利债券A,004564,3.38亿元（2020-09-30）,0.85%,0.75%,-0.51%,-1.27%,--,6.95%,林翟,278天,0.35%,1年又1天
汇添富AAA级信用纯债C,006885,5.55亿元（2020-09-30）,0.79%,1.05%,1.30%,2.82%,--,6.51%,杨靖,221天,0.80%,1年又323天
格林泓利增强债券C,009917,2.20亿元（2020-08-05）,1.63%,1.91%,--,--,--,2.06%,李会忠/张晓圆,142天,2.05%,5年又294天/2年又39天
大成景兴信用债债券A,000130,0.73亿元（2020-09-30）,0.75%,1.20%,1.28%,3.10%,18.39%,69.41%,孙丹,87天,0.64%,3年又248天
工银中高等级信用债债券B,000944,0.40亿元（2020-09-30）,1.13%,1.32%,1.11%,2.29%,14.19%,14.19%,陈桂都,2年又322天,13.51%,4年又131天
工银尊利中短债债券C,006741,1.99亿元（2020-09-30）,0.52%,-0.21%,0.25%,1.51%,--,4.12%,张略钊,27天,0.44%,3年又86天
民生加银兴盈债券,007292,8.32亿元（2020-09-30）,0.79%,0.72%,1.30%,2.79%,--,4.95%,姚航,151天,1.04%,6年又357天
平安元丰中短债债券E,008913,0.10亿元（2020-09-30）,0.90%,1.65%,2.61%,--,--,1.51%,张恒/韩克,160天,2.61%,3年又3天/2年又130天
浦银安盛盛跃纯债债券A,519330,43.64亿元（2020-09-30）,1.16%,1.66%,1.70%,3.70%,16.88%,20.12%,刘大巍,3年又217天,19.43%,4年又147天
广发集瑞债券C,003038,0.00亿元（2020-09-30）,1.00%,1.35%,1.32%,2.26%,13.37%,15.73%,马文文,265天,-0.21%,3年又48天
东方红稳添利纯债,002650,36.08亿元（2020-09-30）,0.83%,1.47%,2.01%,3.33%,16.77%,19.36%,纪文静,4年又243天,19.36%,5年又182天
易方达富惠纯债债券,003214,44.10亿元（2020-09-30）,0.80%,0.91%,1.38%,3.15%,18.21%,19.30%,胡剑,1年又45天,3.86%,8年又318天
平安惠泰纯债,007447,8.20亿元（2020-09-30）,0.88%,1.25%,1.49%,3.56%,--,5.98%,余斌,1年又220天,5.98%,3年又87天
嘉实稳盛债券,002749,1.84亿元（2020-09-30）,3.57%,5.35%,4.65%,5.35%,10.51%,15.60%,王立芹/李涛,68天,4.65%,80天/6年又278天
交银稳利中短债债券A,008204,9.05亿元（2020-09-30）,0.84%,0.71%,1.35%,3.29%,--,3.46%,黄莹洁,1年又29天,3.46%,5年又230天
大成景乐纯债债券C,008689,0.33亿元（2020-09-30）,0.63%,0.95%,1.34%,--,--,2.35%,汪伟,317天,2.35%,2年又364天
浙商聚盈纯债C,686869,0.02亿元（2020-09-30）,0.77%,1.25%,1.26%,2.26%,15.04%,37.97%,赵柳燕,277天,-0.66%,278天
平安元丰中短债债券A,008911,0.70亿元（2020-09-30）,0.92%,1.72%,2.74%,--,--,1.69%,张恒/韩克,160天,2.72%,3年又3天/2年又130天
永赢荣益债券A,006092,10.87亿元（2020-09-30）,0.88%,0.87%,1.34%,3.62%,--,13.28%,乔嘉麒,2年又120天,13.28%,3年又230天
招商招旭纯债A,003859,28.43亿元（2020-09-30）,0.82%,1.17%,1.89%,3.83%,17.80%,17.80%,郭敏,2年又35天,10.80%,2年又35天
博时丰庆纯债债券,004689,5.05亿元（2020-09-30）,0.77%,1.05%,1.71%,3.02%,14.63%,16.39%,郭思洁,174天,1.61%,242天
东方臻选纯债债券A,006212,10.43亿元（2020-09-30）,0.85%,0.86%,1.09%,2.97%,--,9.45%,车日楠/吴萍萍,255天,-1.40%,255天/4年又296天
交银双轮动债券C,519725,0.08亿元（2020-09-30）,0.57%,0.26%,0.56%,1.49%,13.18%,37.29%,唐赟,5年又55天,18.37%,5年又161天
招商金鸿债券C,006333,3.47亿元（2020-09-30）,0.65%,0.48%,1.04%,1.81%,--,8.13%,黄晓婷,310天,0.27%,1年又357天
招商金鸿债券A,006332,4.00亿元（2020-09-30）,0.67%,0.55%,1.18%,2.11%,--,8.84%,黄晓婷,310天,0.52%,1年又357天
中银证券中高等级债券A,004954,10.80亿元（2020-09-30）,0.77%,1.23%,1.26%,2.83%,--,6.71%,王玉玺,241天,0.04%,3年又364天
工银尊利中短债债券A,006740,8.22亿元（2020-09-30）,0.56%,-0.10%,0.45%,1.93%,--,4.81%,张略钊,27天,0.47%,3年又86天
华商稳健双利债券B,630107,0.39亿元（2020-09-30）,2.78%,6.11%,4.36%,10.10%,17.15%,78.67%,张永志,7年又340天,66.82%,10年又157天
招商招悦纯债A,003156,30.74亿元（2020-09-30）,1.09%,1.39%,1.64%,3.60%,19.77%,21.01%,周欣宇,3年又64天,19.47%,3年又64天
鹏华丰惠债券,003983,16.09亿元（2020-09-30）,0.87%,0.91%,1.32%,2.85%,15.32%,17.33%,邓明明,1年又42天,3.49%,1年又220天
鹏华丰达债券,003209,15.93亿元（2020-09-30）,0.77%,0.98%,1.30%,3.05%,15.08%,9.94%,邓明明,1年又42天,3.67%,1年又220天
嘉实稳元纯债债券,003461,5.46亿元（2020-09-30）,0.69%,0.81%,1.47%,3.35%,15.36%,18.71%,王亚洲,11天,0.30%,5年又187天
招商招坤纯债A,003265,4.24亿元（2020-09-30）,0.69%,0.66%,1.61%,3.17%,14.93%,16.47%,郭敏,297天,1.45%,2年又35天
广发景和中短债C,006871,0.04亿元（2020-09-30）,0.89%,1.26%,1.85%,2.57%,--,5.42%,宋倩倩,163天,1.72%,163天
华商稳定增利债券C,630109,3.00亿元（2020-09-30）,5.08%,12.12%,9.55%,18.46%,32.52%,110.31%,张永志,3年又160天,34.64%,10年又157天
华商稳健双利债券A,630007,0.28亿元（2020-09-30）,2.79%,6.18%,4.55%,10.49%,18.65%,86.91%,张永志,7年又340天,72.75%,10年又157天
富国景利纯债债券,005171,9.89亿元（2020-09-30）,0.93%,1.21%,1.30%,3.04%,15.18%,16.03%,沈博文/朱梦娜,1年又152天,4.51%,2年又184天/1年又324天
招商招琪纯债A,003571,81.91亿元（2020-09-30）,0.82%,0.36%,0.47%,0.95%,12.07%,15.22%,周欣宇,2年又318天,11.34%,3年又64天
国泰丰盈纯债债券,006725,7.23亿元（2020-09-30）,0.78%,1.08%,1.42%,2.79%,--,4.91%,黄志翔,2年又23天,4.91%,4年又65天
平安中短债债券C,004828,0.04亿元（2020-09-30）,0.60%,0.87%,1.23%,3.04%,3.36%,5.15%,高勇标,307天,0.67%,3年又198天
招商鑫悦中短债C,006630,10.64亿元（2020-09-30）,0.76%,0.93%,1.26%,2.05%,--,7.61%,郭敏/刘万锋,1年又135天,3.73%,2年又35天/5年又363天
富国纯债债券发起A/B,100066,3.65亿元（2020-09-30）,0.69%,0.87%,1.41%,3.11%,16.67%,43.32%,张洋/朱梦娜,228天,0.37%,228天/1年又324天
华泰柏瑞鸿利中短债C,009094,0.02亿元（2020-09-30）,0.35%,0.64%,0.40%,--,--,0.45%,郑青/朱向临,5天,0.12%,8年又197天/4年又176天
中欧增强回报债券(LOF)E,001889,0.51亿元（2020-09-30）,0.79%,0.64%,0.90%,2.50%,16.26%,26.29%,张明/洪慧梅,158天,0.82%,158天/4年又340天
平安中短债债券A,004827,17.91亿元（2020-09-30）,0.61%,0.90%,1.25%,3.10%,3.90%,5.97%,高勇标,307天,0.72%,3年又198天
富国信用债债券D,006684,0.81亿元（2020-09-30）,0.78%,0.94%,1.47%,2.78%,--,12.11%,黄纪亮,2年又37天,12.11%,7年又320天
永赢凯利债券,007427,10.52亿元（2020-09-30）,0.83%,0.93%,1.34%,2.90%,--,6.16%,牟琼屿,1年又200天,5.83%,2年又295天
嘉合磐昇纯债A,007332,2.91亿元（2020-09-30）,1.05%,1.76%,1.95%,3.79%,--,4.62%,季慧娟/于启明,1年又29天,4.43%,5年又188天/7年又332天
博时景发纯债债券,003023,2.16亿元（2020-09-30）,0.62%,0.82%,1.49%,2.33%,12.36%,9.29%,陈黎,143天,1.12%,2年又277天
兴业丰利债券,002268,43.22亿元（2020-09-30）,0.80%,0.90%,1.21%,1.98%,10.26%,11.25%,伍方方/徐莹,18天,0.50%,2年又228天/6年又305天
民生加银鑫享债券C,003383,21.09亿元（2020-09-30）,0.97%,1.56%,2.30%,4.12%,17.03%,21.11%,陆欣,2年又86天,10.83%,10年又107天
兴业添利债券,001299,84.81亿元（2020-09-30）,0.62%,0.60%,1.41%,3.77%,18.07%,30.13%,杨逸君,14天,0.29%,5年又64天
招商信用添利债券(LOF)C,009637,0.00亿元（2020-09-30）,1.19%,1.14%,1.16%,--,--,2.15%,康晶/向霈,223天,2.15%,5年又160天/7年又16天
国泰润利纯债债券,003517,7.20亿元（2020-09-30）,0.80%,1.09%,1.13%,3.03%,14.53%,18.86%,黄志翔,2年又259天,12.68%,4年又65天
中欧信用增利债券(LOF)C,166012,0.59亿元（2020-09-30）,0.48%,0.42%,1.31%,3.21%,8.41%,44.04%,张明/洪慧梅,158天,1.00%,158天/4年又340天
中银智享债券,004767,11.96亿元（2020-12-31）,1.09%,1.34%,1.47%,3.81%,--,16.21%,田原,87天,1.24%,1年又323天
平安惠聚纯债债券,006544,10.59亿元（2020-09-30）,0.80%,0.68%,1.10%,2.96%,--,6.92%,高勇标,209天,0.57%,3年又198天
国投瑞银优化增强债券C,128112,1.73亿元（2020-09-30）,1.10%,2.86%,4.42%,9.89%,24.72%,106.40%,吴潇/蔡玮菁,176天,3.89%,4年又13天/5年又315天
平安中短债债券E,006851,3.20亿元（2020-09-30）,0.59%,0.83%,1.12%,2.84%,--,7.24%,高勇标,307天,0.51%,3年又198天
广发集源债券A,002925,1.11亿元（2020-09-30）,2.27%,4.49%,4.81%,6.14%,16.62%,21.23%,刘志辉,2年又3天,10.29%,4年又55天
淳厚稳惠债券C,007739,0.00亿元（2020-09-30）,0.93%,1.09%,1.22%,2.26%,--,2.77%,江文军,17天,0.44%,122天
建信中短债纯债债券A,006989,9.34亿元（2020-09-30）,0.80%,1.04%,1.78%,3.57%,--,6.83%,李峰,1年又309天,6.83%,3年又241天
中金金利A,003811,0.08亿元（2020-09-30）,0.64%,0.97%,1.04%,1.33%,10.12%,14.91%,郭党钰/石玉,3年又136天,11.63%,5年又202天/4年又179天
永赢永益债券C,005074,0.00亿元（2020-09-30）,0.88%,1.04%,1.03%,2.39%,13.31%,14.96%,徐沛琳/牟琼屿,6天,0.20%,128天/2年又295天
招商招旭纯债D,010753,--亿元（--）,0.81%,--,--,--,--,1.13%,郭敏,48天,1.13%,2年又35天
浦银安盛盛跃纯债债券C,519331,0.00亿元（2020-09-30）,1.14%,1.56%,1.53%,3.33%,15.66%,18.55%,刘大巍,3年又217天,17.94%,4年又147天
民生加银鑫享债券D,007955,0.01亿元（2020-09-30）,0.96%,1.57%,2.30%,4.11%,--,5.01%,陆欣,1年又73天,5.01%,10年又107天
安信瑞鸿中短债B,970004,0.73亿元（2020-09-30）,0.83%,0.71%,1.20%,--,--,1.25%,吴慧文/杨坚丽,52天,0.96%,52天/241天
华商稳定增利债券A,630009,9.59亿元（2020-09-30）,5.11%,12.27%,9.80%,18.99%,34.26%,119.55%,张永志,3年又160天,36.71%,10年又157天
广发双债添利债券C,270045,8.43亿元（2020-09-30）,0.57%,-0.22%,-0.19%,1.22%,13.10%,42.61%,代宇,5年又230天,28.83%,9年又161天
招商信用添利债券(LOF)A,161713,15.27亿元（2020-09-30）,0.86%,0.76%,1.06%,2.59%,17.23%,102.37%,康晶/向霈,3年又77天,17.58%,5年又160天/7年又16天
工银纯债债券B,000403,4.81亿元（2020-09-30）,1.10%,1.59%,1.57%,2.34%,14.92%,35.44%,谷衡/张略钊,3年又16天,14.92%,8年又60天/3年又86天
平安添利债券A,700005,43.12亿元（2020-09-30）,0.77%,1.08%,1.55%,2.84%,15.36%,62.32%,张文平,135天,1.25%,5年又164天
富国投资级信用债债券型A,007616,3.54亿元（2020-09-30）,0.61%,0.87%,1.42%,3.33%,--,4.74%,朱梦娜/黄纪亮,1年又107天,4.74%,1年又324天/7年又320天
交银稳利中短债债券C,008205,0.27亿元（2020-09-30）,0.80%,0.61%,1.16%,2.88%,--,3.02%,黄莹洁,1年又29天,3.02%,5年又230天
嘉合磐昇纯债C,007333,0.53亿元（2020-09-30）,1.04%,1.70%,1.84%,3.61%,--,4.40%,季慧娟/于启明,1年又29天,4.23%,5年又188天/7年又332天
招商添泽纯债A,007595,44.86亿元（2020-09-30）,0.79%,1.07%,1.30%,--,--,8.61%,康晶,298天,8.61%,5年又160天
平安元丰中短债债券C,008912,0.05亿元（2020-04-15）,0.90%,1.65%,2.61%,--,--,1.51%,张恒/韩克,160天,2.61%,3年又3天/2年又130天
西部利得汇盈债券A,675161,3.52亿元（2020-09-30）,0.45%,0.91%,1.80%,4.72%,--,12.05%,唐煜,300天,2.57%,303天
国寿安保安康纯债债券,003285,191.55亿元（2020-09-30）,1.21%,1.78%,1.69%,3.18%,15.73%,19.43%,李一鸣,3年又234天,18.16%,5年又355天
永赢嘉益债券,006237,10.32亿元（2020-09-30）,0.86%,1.19%,1.20%,2.49%,--,6.73%,乔嘉麒,2年又107天,6.73%,3年又230天
富国投资级信用债债券型C,007617,0.36亿元（2020-09-30）,0.59%,0.79%,1.27%,3.03%,--,4.35%,朱梦娜/黄纪亮,1年又107天,4.35%,1年又324天/7年又320天
安信瑞鸿中短债A,970003,0.19亿元（2020-09-30）,0.83%,0.71%,1.20%,--,--,1.26%,吴慧文/杨坚丽,52天,0.96%,52天/241天
招商鑫悦中短债A,006629,22.04亿元（2020-09-30）,0.78%,0.98%,1.37%,2.25%,--,8.00%,郭敏/刘万锋,1年又135天,4.02%,2年又35天/5年又363天
天弘弘利债券,000306,20.86亿元（2020-09-30）,0.83%,1.34%,1.25%,2.48%,8.04%,40.11%,赵鼎龙,1年又24天,2.90%,1年又57天
国寿安保泰安纯债债券,010232,2.00亿元（2020-12-16）,--,--,--,--,--,0.27%,阚磊,25天,0.27%,1年又326天
易方达双债增强债券A,110035,25.56亿元（2020-09-30）,-3.35%,-2.07%,-1.79%,8.55%,31.43%,94.20%,胡文伯/纪玲云/王晓晨,86天,-3.90%,86天/7年又120天/9年又151天
民生加银嘉盈债券,007454,0.00亿元（2020-09-30）,0.68%,16.30%,37.45%,50.82%,--,51.62%,李文君/陆欣,157天,37.50%,6年又192天/10年又107天
